Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
0,0,0,0,65,1,1,0,0,0,0,0,0,0,2,1,2,1725.0,0
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,49.75,0
0,0,1,0,18,1,1,2,0,0,0,0,1,1,0,1,0,1691.9,0
0,0,1,0,24,1,1,2,0,0,0,0,1,1,0,1,0,2248.05,0
0,0,0,0,63,1,1,1,1,0,1,1,0,1,2,1,2,4479.2,0
1,0,0,1,44,1,1,1,0,1,0,0,1,1,1,1,1,3471.1,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,63.0,0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.25,1
1,0,1,1,37,1,1,2,0,0,0,0,1,1,0,1,0,3314.15,0
1,1,0,0,10,1,0,2,0,0,1,0,0,1,0,1,3,865.55,1
0,0,0,0,34,0,2,1,0,0,0,0,0,0,0,1,2,852.7,0
0,0,1,0,35,0,2,1,1,0,1,0,1,1,1,0,3,1930.9,0
1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,91.4,0
1,1,1,0,39,1,1,2,0,0,0,1,1,1,0,1,0,3949.15,0
0,1,1,0,43,1,0,2,0,1,1,0,1,1,1,1,2,4304.0,0
1,0,1,1,17,1,1,0,0,0,0,0,0,0,0,0,1,409.9,1
1,0,1,0,61,1,1,0,0,0,0,0,0,0,2,0,2,1554.9,0
1,0,1,0,49,1,1,1,1,1,1,0,0,1,1,0,0,3472.05,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,117.8,0
1,0,1,1,64,0,2,1,0,1,1,1,0,1,2,0,0,3210.35,0
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,1,207.4,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,19.75,0
0,0,1,0,40,1,0,2,0,1,1,0,0,0,1,0,0,3132.75,0
1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,60.0,1
0,0,0,0,8,1,1,2,0,0,0,0,0,1,0,1,0,649.65,1
1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.85,1
1,1,1,0,34,1,0,1,0,0,1,1,1,0,1,0,2,2106.3,0
1,0,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,35.0,0
1,0,0,0,39,0,2,1,0,0,1,0,1,1,0,1,0,2011.4,1
1,1,1,0,58,1,0,2,1,1,0,1,1,1,1,1,3,6205.5,1
0,0,1,1,45,1,0,0,0,0,0,0,0,0,2,0,0,903.7,0
0,1,0,0,6,1,0,2,1,0,0,0,1,0,0,1,2,503.6,1
0,0,0,0,43,1,0,2,1,1,1,1,0,0,1,1,3,3882.3,0
0,0,1,1,41,1,0,0,0,0,0,0,0,0,2,1,1,879.8,0
0,0,0,0,5,1,0,2,0,1,0,0,0,0,0,1,0,383.65,0
0,0,0,0,72,0,2,1,1,0,1,1,1,1,2,1,3,4390.25,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,68.2,0
0,0,1,1,9,1,0,1,0,1,0,1,0,0,0,0,1,452.8,0
0,1,1,0,72,1,1,1,0,0,1,0,1,1,2,1,3,5329.0,0
1,0,1,0,33,1,0,1,0,0,0,1,0,0,1,1,1,1758.9,0
1,0,1,0,72,1,1,2,1,0,0,0,0,0,2,0,2,5737.6,0
0,0,1,0,22,1,0,1,1,0,0,1,0,0,0,1,0,1152.7,1
1,0,1,0,70,1,1,2,0,1,1,1,1,1,1,1,0,7674.55,1
0,0,1,1,21,1,1,2,0,1,1,0,1,1,0,0,0,2157.95,1
0,0,0,0,15,1,0,2,0,0,1,0,1,0,0,0,0,1219.85,0
0,1,1,0,29,1,1,2,0,0,0,1,0,0,0,1,0,2414.55,0
1,0,1,1,15,1,0,1,0,1,1,1,1,1,0,0,2,1155.6,0
0,1,1,1,71,1,1,2,1,1,0,0,1,1,0,1,3,7548.1,1
0,1,0,0,72,1,1,0,0,0,0,0,0,0,2,0,2,1809.35,0
1,0,1,0,19,1,1,2,0,0,0,0,1,0,0,1,0,1564.4,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.65,0
1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,75.7,1
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,84.4,0
1,1,1,1,11,1,1,2,0,0,1,0,0,0,0,1,3,864.85,0
1,0,0,0,12,1,0,0,0,0,0,0,0,0,1,0,1,228.75,0
1,0,1,0,70,1,1,2,0,1,1,1,1,1,2,1,0,7752.05,0
1,1,1,0,20,1,1,2,0,0,1,0,1,0,0,0,0,1951.0,1
1,0,0,0,23,1,0,0,0,0,0,0,0,0,0,1,2,470.6,0
0,1,0,0,49,1,1,1,1,1,1,1,0,1,2,0,3,4060.9,0
1,0,1,1,4,1,1,2,0,1,0,0,1,1,0,1,0,384.5,1
0,0,0,0,32,1,1,2,1,1,0,1,1,1,0,1,3,3432.9,1
0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,1,0,108.65,0
0,1,1,0,69,0,2,1,1,1,0,0,1,1,2,0,3,3952.65,0
0,0,0,0,6,1,0,2,0,0,0,0,1,0,0,1,3,463.05,1
1,0,1,1,24,1,0,0,0,0,0,0,0,0,2,1,1,494.05,0
1,0,0,0,32,1,1,2,0,1,1,0,1,1,1,1,3,3416.85,0
1,0,0,0,27,1,0,1,1,1,0,0,0,0,2,0,2,1498.65,0
1,1,1,0,27,1,1,2,1,0,0,1,1,1,0,1,2,2867.75,1
0,0,0,0,58,1,1,2,0,0,0,1,0,0,0,0,2,4807.35,0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,71.35,1
1,0,1,1,18,1,1,0,0,0,0,0,0,0,2,1,3,471.35,0
1,0,1,1,47,1,0,0,0,0,0,0,0,0,2,1,2,1041.8,0
1,0,1,1,70,1,1,2,0,1,1,1,1,1,2,1,0,7689.8,0
1,0,0,0,13,1,1,2,0,1,1,1,0,0,0,0,0,1132.35,1
1,0,1,1,36,1,0,1,1,0,0,0,0,0,0,0,3,1815.0,0
0,0,0,0,67,1,0,0,0,0,0,0,0,0,2,1,1,1311.3,0
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,199.45,0
0,1,0,0,19,1,0,2,1,0,0,0,0,1,0,1,0,1637.3,0
1,0,1,1,71,1,0,0,0,0,0,0,0,0,2,0,2,1326.35,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,1,6376.55,0
1,0,1,1,48,1,0,0,0,0,0,0,0,0,2,0,1,935.9,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.05,0
0,0,1,1,18,1,0,1,1,0,1,1,1,1,0,0,0,1611.15,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.6,1
0,1,1,0,67,1,1,2,0,1,0,1,1,1,2,0,2,6989.7,0
0,0,1,1,69,0,2,1,1,0,1,1,0,0,2,0,1,2779.5,0
0,0,0,0,19,1,1,2,0,1,0,0,1,1,0,1,0,1931.75,1
0,1,1,0,72,1,1,2,1,1,1,1,1,1,2,1,1,8331.95,0
1,1,0,0,38,1,0,0,0,0,0,0,0,0,2,0,1,735.9,0
0,1,1,0,40,1,0,1,0,0,0,0,0,1,1,0,0,2283.3,0
1,0,1,1,61,1,1,0,0,0,0,0,0,0,2,1,1,1445.2,0
1,0,0,0,10,1,1,2,0,1,0,0,0,0,0,1,3,818.05,1
0,0,1,0,32,1,1,1,1,0,0,1,1,0,1,1,3,2333.05,0
1,0,0,0,21,1,1,2,0,1,0,0,1,1,0,1,3,1992.55,0
1,1,0,0,59,1,1,2,0,0,1,0,1,1,1,1,0,5890.0,0
1,1,1,0,13,1,0,2,0,0,0,0,0,0,0,1,0,916.75,1
1,0,0,0,47,1,0,0,0,0,0,0,0,0,2,0,3,1029.8,0
0,0,1,1,69,1,1,0,0,0,0,0,0,0,2,1,2,1796.55,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,33.7,0
1,0,1,1,22,1,0,0,0,0,0,0,0,0,0,0,2,454.05,0
0,1,1,0,15,1,1,2,1,0,1,0,1,0,0,1,0,1392.25,0
1,0,0,0,53,1,0,0,0,0,0,0,0,0,2,0,3,1049.6,0
1,1,1,0,28,1,1,0,0,0,0,0,0,0,0,0,1,734.6,0
0,0,0,0,22,1,0,0,0,0,0,0,0,0,1,0,1,475.1,0
1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,70.15,1
0,1,1,0,16,1,0,2,0,0,1,1,0,1,0,1,0,1540.05,0
1,0,1,1,48,0,2,1,1,1,0,1,0,0,2,0,1,1978.65,0
0,1,1,0,30,1,1,2,1,1,1,1,1,0,0,1,2,3181.8,0
1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,229.7,0
0,1,0,0,57,1,1,2,1,0,0,1,0,1,2,0,0,5625.55,0
1,1,1,0,68,1,1,2,1,1,0,0,0,1,1,1,3,6581.9,1
1,0,1,0,23,1,0,1,0,0,0,1,1,0,1,0,2,1347.15,0
1,0,1,0,65,1,0,1,0,0,0,1,1,0,2,1,3,3808.2,0
0,0,1,0,44,1,0,2,0,0,0,0,1,1,1,1,2,3974.15,0
1,0,1,1,71,1,1,2,1,1,1,0,1,1,2,1,2,7661.8,0
1,0,1,0,37,1,1,1,1,0,1,1,0,0,1,0,3,2479.25,0
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,1,266.6,0
0,0,1,1,69,1,1,1,0,1,1,1,1,1,2,1,2,5601.4,0
1,0,0,0,35,1,0,1,1,1,1,0,0,0,0,0,0,1982.6,0
0,0,0,0,5,1,0,1,0,1,0,1,0,1,0,1,2,339.9,0
0,0,1,1,58,1,1,2,0,0,0,0,1,0,2,0,2,4828.05,0
0,0,1,0,72,1,1,1,1,1,1,1,0,1,2,1,2,5980.55,0
0,0,1,0,72,1,1,1,1,1,1,1,0,0,2,0,1,4808.7,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,20.3,0
1,0,0,0,39,1,0,2,1,0,1,1,1,0,1,1,0,3692.85,1
0,0,1,1,53,1,0,0,0,0,0,0,0,0,1,0,3,1068.15,0
1,0,0,0,27,1,0,2,0,0,1,1,0,1,0,1,0,2383.6,0
1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.65,1
1,1,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,89.3,1
1,0,1,0,18,1,0,2,1,0,0,0,0,0,0,0,0,1438.05,0
0,0,1,1,46,1,0,0,0,0,0,0,0,0,2,1,1,917.45,0
1,0,1,0,72,1,1,1,1,0,1,1,1,1,2,1,3,6096.45,0
1,0,0,0,36,1,0,2,0,0,1,1,0,1,0,1,0,3078.1,1
1,0,1,0,4,0,2,1,0,0,0,0,0,0,0,1,0,99.95,0
1,0,0,0,25,1,0,0,0,0,0,0,0,0,2,0,3,475.2,0
1,0,1,1,40,0,2,1,0,1,0,0,1,1,0,1,0,2036.55,0
0,0,1,0,63,1,1,2,0,1,1,0,1,1,0,1,0,6444.05,0
1,1,0,0,15,1,0,2,1,0,1,1,0,1,0,1,1,1426.75,1
0,0,0,0,14,1,1,1,0,1,0,0,0,0,0,1,3,767.55,0
0,1,1,0,72,1,1,2,0,1,1,1,1,1,2,1,2,7932.5,0
0,0,0,0,39,1,1,2,1,1,0,0,1,1,0,1,0,4040.65,0
1,0,1,1,47,0,2,1,1,1,1,0,1,1,2,1,3,2768.65,0
0,0,1,0,19,1,1,2,1,1,0,1,0,0,0,1,3,1672.35,0
1,0,0,0,5,1,1,2,0,0,0,0,1,0,0,1,0,474.8,1
1,0,0,0,13,0,2,1,0,0,0,0,0,1,0,1,0,446.1,1
1,0,0,0,17,1,1,2,0,0,1,0,0,0,0,0,2,1345.65,0
0,1,1,0,34,1,1,2,0,0,0,0,0,0,0,1,0,2425.4,0
1,0,0,0,42,1,0,1,0,1,0,0,0,0,0,1,0,2077.95,0
0,0,1,0,5,1,1,2,0,1,0,0,0,0,0,1,0,416.3,1
1,0,1,1,71,1,1,0,0,0,0,0,0,0,2,0,3,1663.5,0
0,1,1,0,19,1,0,1,1,0,1,0,1,0,0,0,2,1286.05,0
1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,35.85,1
0,0,0,0,57,1,0,0,0,0,0,0,0,0,2,0,3,1094.35,0
0,0,1,0,72,1,1,2,0,1,1,1,1,1,2,1,0,7719.5,0
1,0,0,0,6,1,0,2,0,1,0,0,0,1,0,1,1,514.6,0
1,0,1,1,17,1,1,2,0,0,0,0,0,1,0,1,0,1451.6,1
0,0,1,0,61,1,1,1,0,1,1,0,1,1,2,0,2,4932.5,0
0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,0,71.0,1
0,0,1,1,48,1,1,2,1,1,1,1,1,1,2,0,3,5443.65,0
0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1,3,330.25,0
0,1,0,0,9,1,1,2,0,0,0,0,0,1,0,1,0,746.5,1
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,122.7,0
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,44.4,1
0,0,0,0,65,1,1,2,0,1,1,0,1,1,2,0,3,6631.85,0
1,0,1,1,70,1,1,2,1,1,1,1,1,1,2,1,3,8250.0,0
0,0,1,0,60,1,0,1,1,0,0,0,1,0,1,1,1,3561.15,0
1,0,1,0,69,1,1,0,0,0,0,0,0,0,1,1,0,1763.55,0
1,1,0,0,35,1,0,2,0,0,0,0,0,0,0,0,0,2419.0,0
1,0,0,0,22,1,0,0,0,0,0,0,0,0,0,1,1,470.2,0
0,0,1,1,66,1,1,1,0,1,1,0,1,1,2,0,2,5234.95,0
0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.3,1
1,0,1,0,1,1,0,2,0,0,0,0,1,0,0,1,2,79.35,1
0,0,1,1,34,1,1,2,0,0,1,0,0,1,0,1,3,3097.0,0
1,0,1,1,72,1,1,0,0,0,0,0,0,0,2,0,2,1709.1,0
0,0,1,1,31,0,2,1,1,0,1,1,1,1,1,0,0,1848.8,0
0,0,0,1,30,1,1,0,0,0,0,0,0,0,1,0,2,723.3,0
1,0,0,0,9,1,0,2,0,0,0,0,1,1,0,1,2,809.75,1
0,0,1,1,20,1,0,2,0,0,0,0,0,0,0,1,0,1470.95,1
0,1,1,0,19,0,2,1,0,1,1,0,0,0,0,1,3,577.15,0
1,0,1,0,65,1,1,2,1,0,1,0,1,1,0,1,0,6914.95,0
1,0,1,1,30,1,0,0,0,0,0,0,0,0,2,0,1,602.9,0
0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,1,124.4,0
1,0,0,0,2,0,2,1,0,1,0,0,1,1,0,0,0,96.8,0
0,0,1,1,53,1,1,1,1,0,0,1,0,1,0,0,0,3827.9,0
0,1,1,0,7,1,1,2,0,0,0,0,0,0,0,1,0,533.05,0
1,0,1,1,61,1,0,1,1,0,0,0,0,0,1,1,2,2961.4,0
0,1,0,0,70,0,2,1,0,0,0,0,1,1,1,1,0,3264.45,1
1,0,0,0,13,1,1,1,1,0,1,0,1,1,0,1,0,995.35,0
0,1,1,0,35,1,1,2,0,0,1,0,0,0,1,1,2,2815.25,0
1,0,1,0,2,1,0,2,0,0,0,0,0,0,0,1,3,154.8,0
1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,1,0,246.3,1
1,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,257.6,0
1,0,0,0,62,1,1,2,0,0,0,0,1,1,1,1,2,5757.2,0
0,0,1,1,72,1,1,2,1,1,1,1,0,1,2,0,3,7517.7,0
0,0,1,0,63,1,0,0,0,0,0,0,0,0,2,1,2,1234.8,0
0,1,0,0,20,1,0,2,0,0,0,0,0,0,0,0,3,1389.2,1
1,1,0,0,35,1,1,2,1,1,1,1,1,1,1,1,2,3836.3,0
0,1,1,0,21,1,0,2,0,0,0,0,0,0,0,1,0,1474.75,1
0,0,1,0,62,1,1,2,1,1,0,0,0,1,1,0,0,6001.45,0
1,0,0,0,15,1,1,1,0,0,0,0,0,0,0,1,1,720.1,0
1,0,0,0,55,1,0,1,1,0,0,0,0,0,0,1,3,2832.75,0
1,0,0,0,11,1,0,1,0,0,0,0,0,0,0,1,1,472.25,0
1,0,1,1,17,1,1,2,0,0,1,0,1,0,0,0,0,1460.65,1
1,0,0,0,61,1,0,0,0,0,0,0,0,0,1,0,2,1336.35,0
1,0,1,0,71,1,1,1,1,1,1,1,1,1,2,0,3,6388.65,0
1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,2,153.05,1
0,0,0,0,35,1,0,0,0,0,0,0,0,0,2,0,1,677.9,0
1,0,0,0,17,1,0,2,0,0,0,0,0,0,0,0,2,1165.6,0
1,0,0,0,21,1,1,2,0,0,0,0,1,1,0,1,0,2119.5,1
1,0,1,0,47,1,0,0,0,0,0,0,0,0,2,0,2,921.55,0
1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,72.0,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,68.35,0
0,1,1,0,44,1,0,0,0,0,0,0,0,0,2,1,3,847.25,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,44.0,0
1,0,1,1,44,1,1,2,0,1,1,0,0,1,1,0,0,4295.35,0
0,0,1,1,5,1,1,0,0,0,0,0,0,0,0,1,2,135.0,1
0,0,0,0,24,1,1,1,1,0,0,0,0,0,0,1,2,1400.55,1
1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,69.65,1
1,0,0,0,18,1,0,2,1,0,0,0,0,0,0,1,0,1380.4,0
1,0,0,0,10,1,1,2,0,0,1,0,1,1,0,1,0,1060.2,1
1,0,1,0,65,1,0,1,1,1,1,0,0,1,2,0,2,4386.2,0
1,1,0,0,1,1,0,2,0,1,0,0,0,1,0,1,0,86.0,1
1,0,0,0,53,1,1,2,1,0,1,0,1,1,1,1,3,5785.5,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,52.05,0
0,0,1,0,33,1,0,1,1,1,0,1,0,0,2,1,1,2018.4,0
0,0,0,0,3,0,2,1,0,1,0,0,0,0,0,1,0,79.45,1
1,0,0,0,34,1,0,1,1,0,1,1,1,1,1,1,2,2727.3,0
1,0,1,1,14,1,0,0,0,0,0,0,0,0,2,1,1,263.65,0
1,0,0,0,13,1,0,0,0,0,0,0,0,0,0,1,1,275.4,0
0,1,1,0,46,0,2,1,0,1,1,1,1,1,1,1,2,2816.65,1
0,0,1,1,23,1,1,0,0,0,0,0,0,0,1,0,1,538.5,0
1,0,1,1,47,1,0,0,0,0,0,0,0,0,2,0,1,948.9,0
0,0,0,1,17,1,0,1,1,0,0,0,0,0,0,1,1,846.8,0
1,0,1,1,49,1,1,2,0,0,0,0,1,1,0,1,0,4783.5,1
0,1,1,0,59,0,2,1,0,1,0,0,1,1,0,1,0,2997.45,0
1,0,0,0,69,1,1,1,1,0,1,1,1,1,2,1,3,5897.4,0
0,0,0,0,11,0,2,1,0,0,1,0,1,0,1,1,0,470.6,1
0,0,0,0,10,1,0,1,1,0,0,0,0,0,0,1,1,524.5,0
0,0,1,1,12,1,1,0,0,0,0,0,0,0,2,1,2,269.65,0
0,0,0,0,45,1,1,2,0,1,0,0,1,1,0,1,3,4740.0,1
1,0,1,1,39,1,0,1,0,0,1,0,1,0,0,1,1,2341.5,0
0,1,1,0,71,1,1,0,0,0,0,0,0,0,2,0,3,1789.65,0
0,0,1,1,71,1,1,0,0,0,0,0,0,0,2,0,3,1626.4,0
1,0,1,1,33,1,1,0,0,0,0,0,0,0,1,0,3,800.3,0
0,1,0,0,67,1,1,2,0,0,0,0,0,0,0,1,1,5060.85,0
0,0,1,1,37,0,2,1,1,1,1,0,0,0,0,0,2,1448.8,1
0,0,1,1,49,1,1,2,0,0,0,0,1,0,0,0,0,4254.85,1
1,0,1,0,9,1,0,1,0,1,0,0,0,0,0,0,1,466.6,0
0,0,1,0,52,1,1,2,1,0,1,1,0,0,2,1,3,4627.8,0
1,0,0,0,70,1,1,2,0,1,0,0,1,1,1,0,0,6838.6,0
0,0,0,0,1,1,0,2,0,1,0,0,0,1,0,1,0,85.0,0
1,1,0,0,14,1,1,2,0,1,0,0,0,0,0,1,0,1101.85,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,44.3,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.2,1
1,0,0,0,52,1,1,2,0,1,0,0,0,0,1,1,1,4297.6,0
0,0,0,0,6,1,0,1,0,0,1,0,1,0,0,0,1,414.1,0
0,0,1,0,7,0,2,1,1,1,0,0,0,0,0,0,1,256.6,0
1,1,0,0,47,1,1,2,0,1,1,0,0,0,0,1,2,3969.35,1
1,0,0,0,26,1,0,2,1,0,1,1,0,0,1,1,3,2274.1,0
0,0,1,1,25,1,0,1,1,0,0,1,0,0,0,0,0,1296.8,0
0,0,0,0,69,1,0,0,0,0,0,0,0,0,2,1,1,1268.85,0
1,0,0,0,72,1,1,2,1,1,1,1,1,1,2,1,3,8192.6,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,59.25,0
0,0,1,1,59,1,0,0,0,0,0,0,0,0,2,0,1,1147.85,0
0,0,0,0,67,1,0,1,1,0,1,0,0,1,2,0,2,4361.55,0
1,1,0,0,26,1,0,2,0,0,0,0,0,1,0,1,0,2006.1,0
1,0,0,0,27,1,0,1,0,1,1,1,1,1,1,0,1,2078.95,0
0,0,1,1,72,1,1,2,1,0,1,0,1,1,2,0,2,7609.75,0
1,0,0,0,6,1,0,2,0,0,1,1,0,1,0,1,0,487.05,0
0,0,1,1,62,1,0,0,0,0,0,0,0,0,2,0,3,1218.45,0
0,0,0,0,20,1,1,1,0,1,0,1,1,0,1,1,0,1416.2,0
0,0,0,0,6,1,0,1,1,0,1,1,1,1,0,0,3,483.3,0
0,0,0,0,51,1,1,0,0,0,0,0,0,0,2,0,1,1234.6,0
1,0,1,1,61,1,0,0,0,0,0,0,0,0,2,0,3,1311.6,0
0,1,1,0,62,1,1,2,1,1,1,0,0,0,0,1,0,5618.3,0
1,0,0,0,72,1,1,2,1,0,0,1,0,0,2,1,2,6185.15,0
0,1,1,0,13,1,0,2,0,1,1,0,1,1,0,1,0,1237.85,1
0,0,1,0,5,1,0,2,0,0,1,0,1,1,0,1,0,498.1,1
0,1,0,0,3,1,1,2,0,1,1,0,1,1,0,1,0,294.45,1
1,1,1,0,26,1,1,2,0,1,1,0,0,1,0,1,0,2381.55,1
0,1,0,0,13,1,0,1,0,1,0,0,1,0,0,1,0,788.35,0
1,0,1,1,38,1,0,0,0,0,0,0,0,0,2,1,1,756.4,0
1,1,1,0,8,1,1,2,0,0,0,0,0,1,0,1,0,613.4,1
0,1,1,1,34,1,1,2,0,1,1,1,1,1,0,1,0,3625.2,0
0,0,0,0,18,0,2,1,1,0,1,0,0,0,0,0,1,550.35,0
0,0,1,1,56,1,0,2,0,1,1,1,0,0,1,1,1,4793.8,0
1,0,0,0,36,0,2,1,0,1,0,1,0,0,0,1,2,1267.2,0
1,0,1,0,9,0,2,1,0,0,1,0,1,1,0,1,0,442.2,1
0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,1,0,84.85,1
0,0,0,0,12,1,0,1,1,0,0,1,0,0,0,0,1,654.85,1
1,1,1,1,57,1,0,2,0,1,1,1,1,0,0,1,3,5567.45,0
1,0,0,0,42,1,0,1,1,1,1,1,0,1,1,0,3,3160.55,1
1,0,1,1,33,1,1,0,0,0,0,0,0,0,2,1,1,740.3,1
0,0,1,0,70,1,0,2,1,1,0,1,0,0,2,0,2,5706.2,0
1,0,0,0,68,0,2,1,0,1,0,1,0,1,0,0,0,3085.35,0
0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,24.7,0
1,0,0,0,37,1,1,2,0,0,0,1,1,1,0,0,3,3541.4,0
1,0,0,1,4,1,1,0,0,0,0,0,0,0,0,1,1,84.2,0
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,50.7,0
0,0,0,0,20,0,2,1,1,1,1,1,1,0,0,1,3,1165.55,0
0,0,1,1,72,1,0,1,1,1,0,1,1,0,2,0,2,4855.35,0
1,0,0,0,31,1,1,2,0,0,1,0,0,1,0,1,0,2806.9,1
0,1,1,0,18,1,0,2,0,0,0,0,0,1,0,0,0,1422.65,1
0,0,1,0,11,1,0,1,0,0,0,0,1,0,0,1,2,608.15,0
1,0,1,1,33,1,0,0,0,0,0,0,0,0,2,0,3,641.35,0
1,1,0,0,62,1,1,2,0,0,0,0,1,0,1,0,0,4959.15,0
1,0,0,0,1,0,2,1,0,0,1,1,0,0,0,0,1,35.9,0
0,0,1,0,16,1,0,2,1,1,0,0,0,0,0,0,2,1321.3,0
0,0,1,1,22,1,1,1,0,0,1,1,1,1,1,1,1,1663.75,0
1,0,1,1,49,1,0,1,1,0,1,1,0,0,0,0,2,3024.15,0
0,0,1,1,36,1,0,1,1,0,1,0,0,1,1,1,3,2188.5,0
0,0,1,0,42,1,1,2,0,1,1,1,0,1,0,1,0,4138.05,1
0,1,0,0,4,0,2,1,0,0,0,0,0,0,0,1,2,102.5,1
1,0,0,0,12,1,1,1,0,0,0,1,1,1,1,0,1,872.65,1
1,0,0,0,31,1,0,2,1,0,1,1,0,0,0,0,0,2724.25,0
0,0,1,0,5,1,1,2,1,0,0,0,0,1,0,1,0,413.25,0
0,0,1,1,66,1,0,0,0,0,0,0,0,0,2,0,3,1374.2,0
1,1,0,0,15,1,1,1,0,0,0,1,0,0,0,0,3,757.1,1
0,0,0,0,64,1,1,2,0,1,1,0,1,1,2,1,2,6692.65,0
0,0,1,1,10,1,0,0,0,0,0,0,0,0,0,1,3,218.5,0
0,0,1,1,7,1,0,2,0,1,0,1,1,0,0,1,0,608.8,1
0,0,0,0,29,0,2,1,0,1,0,1,0,0,0,0,0,1004.75,0
0,0,0,0,57,1,0,0,0,0,0,0,0,0,2,0,2,1125.6,0
1,0,0,0,46,1,1,2,1,1,0,0,0,0,0,0,1,3847.6,0
0,0,0,0,53,1,0,0,0,0,0,0,0,0,2,0,2,978.0,0
1,0,0,0,17,1,0,1,1,1,0,1,1,1,1,0,3,1387.35,0
1,0,1,1,38,1,0,0,0,0,0,0,0,0,2,1,1,746.05,0
0,0,0,0,15,1,0,0,0,0,0,0,0,0,1,0,1,304.6,0
1,0,0,0,22,0,2,1,0,1,0,0,1,1,0,1,0,1098.85,0
0,0,1,0,14,1,1,2,0,0,0,0,0,1,0,1,0,1139.2,1
1,0,1,0,57,1,1,1,0,1,1,1,1,0,1,0,2,4368.95,0
0,1,0,0,11,1,0,2,0,0,0,0,0,1,0,1,3,827.7,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,1,20.35,0
0,0,1,1,12,1,0,0,0,0,0,0,0,0,2,0,2,262.05,0
0,1,1,0,3,1,1,2,0,0,0,0,1,1,0,1,0,279.55,1
0,0,0,1,36,1,0,2,0,1,0,0,1,1,0,1,0,3512.5,0
0,0,0,0,16,1,0,2,1,0,0,0,1,1,0,1,0,1483.25,1
0,0,1,1,65,1,1,1,1,1,1,0,0,1,1,0,3,4653.85,1
0,0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,151.75,0
1,0,0,0,42,1,1,2,1,0,1,0,1,1,0,1,0,4400.75,1
0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,2,8033.1,0
